ParcelId,AddrNum,StPreDir,StName,StType,StSufDir,Address,WARD,NeighborhoodNumber,NeighborhoodName,LowAddrNum,LowAddrSuf,HighAddrNum,HighAddrSuf,Description,Usage,Class,LegalDescription,PropertyType,Side lot Eligible?,Stories,Irregular_Lot,Frontage,NbrOfUnits,SQFT
44699175000,4429,,LABADIE,AV,,4429   LABADIE AV ,12,56,Greater Ville,4429,,4429,,,Vacant Lot,A,C. B. 4469N LABADIE AVE42 FT 6 IN X 165 FTVINE GROVE PL ADDNBND E 274 FT 5 1/2 IN W OF NEWSTEAD,Lot,,0,,,,7013
44719170000,2515,,CORA,AV,,2515   CORA AV ,12,56,Greater Ville,2515,,2517,,,Vacant Lot,A,C. B. 4471 CORA36 FT 5 IN X 85 FTSELLS ADDNLOT S 17-20-21-24 & SE 25,Lot,,0,,,,3504
44699210000,4451,,LABADIE,AV,,4451   LABADIE AV ,12,56,Greater Ville,4451,,4451,,,Vacant Lot,A,"C. B. 4469 N LABADIE26 FT 6 IN X 165 FTVINE GROVE PL ADDN|BOUNDARIESN ALLEY E PAGE S LABADIE W PURNELL",Lot,,0,,,,4372
38099115000,1204,,MONTCLAIR,AV,,1204   MONTCLAIR AV ,10,48,West End,1204,,1208,,,Vacant Lot,C,C. B. 3809-E MONTCLAIR AV115 FT 3 1/8 IN / 64 FT 9 3/4 INX131 FT 6 5/8 IN / 121 FT 6 1/4 INCENTURY PL ADDNLOTS 35 & 36,Lot,,0,Yes,,,11036
38049230000,1465,,ARLINGTON,AV,,1465   ARLINGTON AV ,13,78,Hamilton Heights,1465,,1465,,,Vacant Lot,C,C. B. 3804 ARLINGTON AV25 FT X 125 FT 1/4 INSTEWART'S SUBDNLOT N-8,Lot,,0,,,,3127
38079185000,1383,,BELT,AV,,1383   BELT AV ,13,78,Hamilton Heights,1383,,1383,,,Vacant Lot,A,C. B. 3807 EB BELT25 FT X 118 FT 6 1/2 INCROSSWHITES ADDNLOT S-4,Lot,,0,,,,2987
38049220000,1469,,ARLINGTON,AV,,1469   ARLINGTON AV ,13,78,Hamilton Heights,1469,,1471,,,Vacant Lot,C,C. B. 3804 ARLINGTON AV50 FT X 125 FTSTEWART'S ADDNLOT 7,Lot,,0,,,,6252
37999430000,5355,,MINERVA,AV,,5355   MINERVA AV ,13,78,Hamilton Heights,5355,,5355,,,Vacant Lot,C,C. B. 3799 MINERVA AVE45 FT X 228 FT 4 INLUCAS & HUNTS ADDNBLOCK 18 LOT E-25 W-26,Lot,,0,Yes,,,10304
38049260000,1455,,ARLINGTON,AV,,1455   ARLINGTON AV ,13,78,Hamilton Heights,1455,,1455,,,Vacant Lot,C,C. B. 3804 ARLINGTON AV47 FT 8 IN / 36 FT X 125 FTSTEWART'S SUBDNLOT 10,Lot,,0,,,,5290
38029210000,1380,,BELT,AV,,1380   BELT AV ,13,78,Hamilton Heights,1380,,1380,,,Vacant Lot,A,C. B. 3802 W BELT AVE25 FT X 120 FT 7 3/8 INROSE HILL ADDNBLOCK 10BOUNDED N-190 FT S SL OF RIDGE,Lot,,0,,,,2992
38189305000,1412,,GOODFELLOW,BLVD,,1412   GOODFELLOW BLVD ,13,78,Hamilton Heights,1412,,1414,,,Vacant Lot,A,C. B. 3818 WA GOODFELLOW31 FT X 126 FT 9 INMT GAMBLE ADDN LOT PT 30BND S 124 FT 7 1/2 IN N OF RIDGE,Lot,,0,,,,3919
38189310000,1416,,GOODFELLOW,BLVD,,1416   GOODFELLOW BLVD ,13,78,Hamilton Heights,1416,,1418,,,Vacant Lot,A,C. B. 3818 WA GOODFELLOW BLVD31 FT X 126 FT 7 INMT GAMBLE ADDNLOT N-30 S-31,Lot,,0,,,,3924
38199305000,1471,,SHAWMUT,PL,,1471   SHAWMUT PL ,13,78,Hamilton Heights,1471,,1471,,,Vacant Lot,A,C. B. 3819 WA SHAWMUT PL25 FT X 136 FT / 135 FT 5 INSHERRY SUBDN OF ST LOUIS ADDNLOT PT 10-13BOUNDED S-187 FT N NL WELLS,Lot,,0,,,,3355
36219170000,3122,,MARNICE,PL,,3122   MARNICE PL ,12,56,Greater Ville,3122,,3124,,,Vacant Lot,C,C.B.3621 MARNICE PL45FT/40FT X 84.64FT/89.64FTMARNICE PL ADDNLOTS 48 S 49,Lot,,0,,,,4022
36219180000,3128,,MARNICE,PL,,3128   MARNICE PL ,12,56,Greater Ville,3128,,3128,,,Vacant Lot,C,C.B.3621 MARNICE PL30FT X 109FT 7 3/8 INMARNICE PL PRIVATE ADDNLOT 50,Lot,Yes,0,,,,2689
36329080000,3846,,ST FERDINAND,AV,,3846   ST FERDINAND AV ,11,59,Jeff Vanderlou,3846,,3846,,,Vacant Lot,A,C.B.3632 ST FERDINAND25 FT X 120 FTMURPHYS 2ND ADDNBLOCK 12LOT 23,Lot,,0,,,,3005
36329100000,3842,,ST FERDINAND,AV,,3842   ST FERDINAND AV ,11,59,Jeff Vanderlou,3842,,3842,,,Vacant Lot,A,C.B.3632 ST FERDINAND15FT 2 IN X 120 FTMURPHYS 2ND ADDNBLOCK 12 LOT W 21 E 22,Lot,,0,,,,1820
36389230000,3965,,ALDINE,AV,,3965   ALDINE AV ,12,56,Greater Ville,3965,,3965,,,Vacant Lot,A,C.B.3638 ALDINE AVE26 FT 3 IN X 115 FT 8 INT D MURPHYS 2ND ADDNBLOCK 2 LOT E PT 14,Lot,,0,,,,3040
38029205000,1378,,BELT,AV,,1378   BELT AV ,13,78,Hamilton Heights,1378,,1378,,,Vacant Lot,,C. B. 3802 W BELT AVE25 FT X 120 FT 7 INROSE HILL ADDNBOUNDED N-215 FT S SL OF RIDGE,Lot,,0,,,,3003
38099095000,5545,,ETZEL,AV,,5545   ETZEL AV ,10,48,West End,5545,,5545,,,Vacant Lot,C,C. B. 3809-E ETZEL AV50 FT / 46.33 FT X62.51 FT / 85.6 FTSUBDN OF LOTS 28 TO 32LOT D,Lot,,0,,,,3453
28019115000,455,,WALSH,ST,,455   WALSH ST ,3,16,Dutchtown,455,,457,,,Vacant Lot,A,C.B. 2801 WALSH ST50.06 FT X 135.37 FTVIRGINIA AVE QUARRY SUBDNLOT 4,Lot,,0,,,,6745
09779240000,2723,,GAMBLE,ST,,2723   GAMBLE ST ,14,59,Jeff Vanderlou,2723,,2723,,,Vacant Lot,C,C. B. 977 GAMBLE25 FT X 118 FT 3 INSTODDARDS ADDNBLOCK 12 LOT 9,Lot,,0,,,,2954
12479190000,3817,,VEST,AV,,3817   VEST AV ,14,65,Hyde Park,3817,,3817,,2 story 2 unit brick,Residential,A,C. B. 1247 VEST31 FT X 127 FT 1 INWEST BREMEN ADDNBLOCK 8 LOT 11,Building,,2,,,,3951
44539225000,4800,,PALM,ST,,4800   PALM ST ,12,55,Kingsway East,4800,,4800,,,Vacant Lot,A,CB 4453 PALM50 FT X 107.6 FTN COTE BRILLIANTE ADDNLOT E-100,Lot,,0,,,,5329
04829430000,1011,,DOLMAN,ST,,1011   DOLMAN ST ,8,32,Lafayette Square,1011,,1011,,,Vacant Lot,C,C.B. 0482 WA DOLMAN ST45.88 X 127.07/127 3/4ST VINCENT SOCIETY ADDNLOT 12 & N 13,Lot,,0,Yes,,,5844
33949410000,4303,,LINTON,AV,,4303   LINTON AV ,11,67,Fairground Neighborhood,4303,,4303,,,Vacant Lot,A,C B 3394 LINTON AV25 FT X 120 FTST LOUIS UNIV TRACT 2ND ADDNBLOCK 6 LOT 2,Lot,,0,,,,2996
33949420000,3901,,CARTER,AV,,3901   CARTER AV ,11,67,Fairground Neighborhood,3901,,3901,,a/k/a 4301 Linton,Vacant Lot,A,C B 3394 LINTON AV25 FT / 38 FT 11 1/2 INX 120 FT 9 5/8 IN / 120 FTST LOUIS UNIV TRACT ADDNBLOCK 6 LOT 1,Lot,,0,,,,3829
48959100000,4261,,FAIR,AV,,4261   FAIR AV ,11,68,O'Fallon,4261,,4261,,1 story 1 unit frame,Residential,A,C. B. 4895 FAIR AVE25 FT X 110 FTGREEN LEA PL ADDNBLK 7LOT 3,Building,,1,,,,2748
43839300000,4107,,WALBRIDGE,PL,,4107   WALBRIDGE PL ,12,69,Penrose,4107,,4107,,1 story 1 unit frame,Residential,C,C. B. 4383 SB WALBRIDGE50 FT X 110 FTSLEVINS ADDNLOT PT 1BD S-40 FT N OF FARLIN,Building,,1,,,,5500
52419040000,5570,,GREER,AV,,5570   GREER AV ,13,50,Wells Goodfellow,5570,,5570,,,vacant lot,,C. B. 5241 GREER25 FT X 120 FT 6 INPRENDERGAST ARL GROVE ADDNBLOCK 5LOT 16,Lot,,,,,,2994
52009050000,5754,,KENNERLY,AV,,5754   KENNERLY AV ,13,50,Wells Goodfellow,5754,,5754,,,Vacant Lot,A,C. B. 5200 KENNERLY AVE25 FT X 105 FTLINCOLN HGTS ADDNLOT 83,Lot,,0,,,,2614
53209460000,4905,,BEACON,AV,,4905   BEACON AV ,13,72,Walnut Park East,4905,,4905,,vacant lot w/ green lien,Vacant Lot,C,CB 5320 BEACON AVE30 FT X 125 FTWESTFIELD ADDNLOT 51,Lot,,0,,,,3736
52569040000,5572,,ST EDWARD,AV,,5572   ST EDWARD AV ,13,50,Wells Goodfellow,5572,,5572,,,Vacant Lot,A,C.B.5256 ST EDWARDS25 FT X 108 FTST EDWARDS ADDNBLOCK 2LOT 18,Lot,,0,,,,2692
52019010000,5758,,MAFFITT,AV,,5758   MAFFITT AV ,13,50,Wells Goodfellow,5758,,5758,,,Vacant Lot,A,C. B. 5201 MAFFITT25 FT X 105 FTLINCOLN HTS ADDNBLK 3 LOT 86,Lot,Yes,0,,,,2626
38029300000,1365,,SEMPLE,AV,,1365   SEMPLE AV ,13,78,Hamilton Heights,1365,,1365,,Demolished: 2 story brick,Vacant Lot,C,C. B. 3802 W SEMPLE25 FT X 120 FT 7 1/2 INLOT PT 10 ROSE HILL ADDNBOUNDED N 90 FT N OF MINERVA,Lot,,0,,,,3013
38029305000,1363,,SEMPLE,AV,,1363   SEMPLE AV ,13,78,Hamilton Heights,1363,,1363,,Demolished: 2 story brick,Vacant Lot,A,C. B. 3802 W SEMPLE AVE30 FT X 120 FT 6 INROSE HILL ADDNBND N-CLIFFORD E-SEMPLES-60 FT NO OF MINERVA AVE W-ALLEY,Lot,,0,,,,3615
37919300000,5020,,MINERVA,AV,,5020   MINERVA AV ,10,51,Academy,5020,,5020,,,Vacant Lot,C,C B 3791 MINERVA25 FT X 120 FT 4 INLUCAS & HUNT ADDNBLOCK 10 LOT W 40,Lot,,0,,,,3021
37949180000,5130,,WELLS,AV,,5130   WELLS AV ,10,51,Academy,5130,,5130,,2 story 2 unit brick,Vacant Lot,C,C B 3794 WELLS25 FT X 180 FTLUCAS & HUNT ADDNLOT E37BTO SEE 3794 00 01801,Lot,,,,,,4493
37949190000,5126,,WELLS,AV,,5126   WELLS AV ,10,51,Academy,5126,,5126,,2 story 2 unit brick,Vacant Lot,C,C B 3794 WELLS25 FT X 177 FT 2 1/2 INLUCAS & HUNT ADDNBLOCK 13LOT W 38,Lot,,,,,,4455
38159480000,1243,,BLACKSTONE,AV,,1243   BLACKSTONE AV ,10,48,West End,1243,,1243,,,Vacant Lot,C,C B 3815 WB BLACKSTONE AV26 FT X 124 FT 6 INMT GAMBLE ADDNLOT S-2 N-3,Lot,,0,,,,3102
38169445000,1316,,SHAWMUT,PL,,1316   SHAWMUT PL ,13,78,Hamilton Heights,1316,,1316,,,Vacant Lot,A,C. B. 3816 WB SHAWMUT PL29 FT X 117 FT 3/4 INMT GAMBLE ADDNLOT PT 13BD S-153 FT NNL PAGE,Lot,,0,,,,3395
38169455000,1322,,SHAWMUT,PL,,1322   SHAWMUT PL ,13,78,Hamilton Heights,1322,,1322,,,Vacant Lot,A,C. B. 3816 WB SHAWMUT PL30 FT 6 IN X 117 FT 3/4 INMT GAMBLE ADDNLOT PT 14BND S-210 FT 7 IN N OF PAGE BLVD,Lot,,0,,,,3571
38229055000,5854,,RIDGE,AV,,5854   RIDGE AV ,13,78,Hamilton Heights,5854,,5854,,2 story 1 unit brick,Residential,A,C B 3822 N RIDGE AV28 FT 9 IN X 107 FT 1 INGAMBLES 2ND ADDNLOT PT-6BOUNDED W-435 FT E EL OF HAMILTON,Building,,2,,,,3079
38029280000,1379,,SEMPLE,AV,,1379   SEMPLE AV ,13,78,Hamilton Heights,1379,,1379,,Demolished: 2 story frame,Vacant Lot,C,C. B. 3802 W SEMPLE25 FT X 120 FT 6 INGAMBLE 2ND ADDN BLK 10BDS LOT S. E. 3 - S. W. 4,Lot,,0,,,,3012
36199340000,4348,,ASHLAND,AV,,4348   ASHLAND AV ,12,56,Greater Ville,4348,,4348,,Demolished: 2 story brick,Vacant Lot,C,C B 3619 1 ASHLAND AVE29 FT 7 IN X 125 FTRESIDENCE 2 ADDNLOT 1 W 2,Lot,,0,,,,3680
36199350000,4344,,ASHLAND,AV,,4344   ASHLAND AV ,12,56,Greater Ville,4344,,4344,,Demolished: 1 story brick,Vacant Lot,C,C.B.3619 ASHLAND29FT X 125FTCLAGGETTS ADDNLOT E 2 W 3,Lot,,0,,,,3625
33589360000,5108,,EMILY,ST,,5108   EMILY ST ,14,66,College Hill,5108,,5110,,,Vacant Lot,A,C. B. 3358 EMILY36 FT 10 1/2 IN X 75 FTGRATZ & BROWN SUB ADDNLOTS PT 50 51 & 52BND S 79 FT 8 IN N NL OF DESOTO,Lot,,0,,,,2948
36299355000,3821,,LINCOLN,AV,,3821   LINCOLN AV ,11,59,Jeff Vanderlou,3821,,3821,,vacant lot w/ green lien,Vacant Lot,A,C.B.3629B LINCOLN AVE25FT X 110FT 8 INMURPHY 2 ADDNBLOCK 19 LOT 7,Lot,Yes,0,,,,2803
36439260000,3904,,LINCOLN,AV,,3904   LINCOLN AV ,12,56,Greater Ville,3904,,3904,,,Vacant Lot,A,C. B. 3643 LINCOLN AVE25 FT X 120 FTMURPHYS ADDNBLOCK 17 LOT 55,Lot,,0,,,,2997
36659100000,2530,,WHITTIER,ST,,2530   WHITTIER ST ,12,57,The Ville,2530,,2530,,,Vacant Lot,A,C. B. 3665 WHITTIER25 FT X 134 FT 8 INPRAIRIE PL ADDNBLOCK 6LOT S 26,Lot,Yes,0,,,,3368
05969070000,1538,N,16TH,ST,,1538  N 16TH ST ,14,60,St. Louis Place,1538,,1540,,,Vacant Lot,C,C.B. 596 16TH ST40 FT X 125 FTMULLANPHYS ADDNBD N-40 FT S OF MULLANPHY,Lot,,0,,,,5035
44729080000,4646,,ST FERDINAND,AV,,4646   ST FERDINAND AV ,12,56,Greater Ville,4646,,4648,,,Vacant Lot,C,"C.B.4472 ST. FERDINAND AVE40' X 130'6""SELLS ADDNLOTS 49, W-48 & E-50",Lot,,0,,,,5220
45149500000,5379,,COTE BRILLIANTE,AV,,5379   COTE BRILLIANTE AV ,12,50,Wells Goodfellow,5379,,5379,,,Vacant Lot,A,C. B. 4514 COTE BRILLIANTE AV27 FT 6 IN X 100 FTGOODFELLOW PL ADDNLOT PT 52BD W 119 FT 1 1/8 IN E EL ARLINGTON AV,Lot,Yes,0,,,,2750
11639130000,2113,,SALISBURY,ST,,2113   SALISBURY ST ,14,65,Hyde Park,2113,,2113,,,Vacant Lot,C,C. B. 1163 SALISBURY25 FT X 120 FT FARRAR=S ADDNBLOCK 13 LOT 5,Lot,,0,,,,3000
00419080000,700,S,2ND,ST,,700  S 2ND ST ,8,35,Downtown,700,,704,,,Vacant Lot,A,C. B. 41 2ND ST49 FT X 96 FT 1 INSURVEY BY MOOAR ADDNBOUNDED N- PLUM ST,Lot,,0,,,,4264
60979100000,5854,,TERRY,AV,,5854   TERRY AV ,13,50,Wells Goodfellow,5854,,5856,,,Vacant Lot,A,CB 6097 TERRY AVE42 FT X 125.05 FTHAMILTON HGTS ADDNBLK 2LOT 43 & W-42,Lot,,0,,,,5221
60979110000,5850,,TERRY,AV,,5850   TERRY AV ,13,50,Wells Goodfellow,5850,,5852,,,Vacant Lot,A,C. B. 6097 TERRY AVE42 X 125.05HAMILTON HTS ADDNLOT W41 - E42,Lot,,0,,,,5222
45119120000,5230,,COTE BRILLIANTE,AV,,5230   COTE BRILLIANTE AV ,12,52,Kingsway West,5230,,5230,,2 story 1 unit brick,Residential,A,C.B. 4511 COTE BRILLIANTE25 FT X 150 FTMONTROSE PK ADDNLOT E-8,Building,,2,,,,3757
36789283000,1908,,ANNIE MALONE,DR,,1908   ANNIE MALONE DR ,12,57,The Ville,1908,,1908,,,Vacant Lot,C,C.B. 3678 ANNIE MALONE DR38.67 FT X 127.49 FTVILLE PHILLIPS ESTATELOT 22,Lot,,0,,,,4931
24879200000,4252,,GANO,AV,,4252   GANO AV ,11,67,Fairground Neighborhood,4252,,4252,,,Vacant Lot,A,C B 2487 GANO AV25 FT X 107 FT 6 INBRYANS 2ND ADDNBLK 56 LOT 21,Lot,,0,,,,2686
44599220000,3405,,MARCUS,AV,,3405   MARCUS AV ,12,55,Kingsway East,3405,,3405,,,Vacant Lot,A,C. B. 4459 S MARCUS28 FT X 110 FTLORRAINE ADDNBLOCK 1 LOT N1 S 2,Lot,,0,,,,3080
36979390000,4339,,COTE BRILLIANTE,AV,,4339   COTE BRILLIANTE AV ,12,57,The Ville,4339,,4339,,,,,C. B. 3697 COTE BRILLIANTE AVE25 FT X 130 FT 6 INWASHINGTON 3RD & ELLEARD PL ADDNBLOCK 12 LOT SW-7 & W-22,,,,,,,3261
45169155000,2510,,CHESTER,ST,,2510   CHESTER ST ,12,50,Wells Goodfellow,2510,,2510,,,Vacant Lot,A,C.B. 4516B CHESTER50 FT X 115 FTBELMONT PK ADDNBLOCK 2LOT 22 23,Lot,,0,,,,5750
24109150000,1120,,NEWHOUSE,AV,,1120   NEWHOUSE AV ,14,65,Hyde Park,1120,,1120,,Demolished: 2 story brick,Vacant Lot,C,C B 2410 NEWHOUSE AV28 FT X 130 FTHOLMES ADDNBND W-451 FT E EL BLAIR AV,Lot,,0,,,,3448
37649080000,782,,AUBERT,AV,,782   AUBERT AV ,10,53,Fountain Park,782,,782,,,Vacant Lot,A,C. B. 3764 N AUBERT AVE30 FT X 170 FTAUBERT PLACE ADDNLOT N-17,Lot,,0,,,,5127
38099215000,1221,,MONTCLAIR,AV,,1221   MONTCLAIR AV ,10,48,West End,1221,,1221,,2 story 2 unit brick,Residential,C,C. B. 3809 W MONTCLAIR30 FT X 122 FTCENTURY ADDNLOT N-8,Building,,2,,,,3655
49929020000,5896,,LOTUS,AV,,5896   LOTUS AV ,13,50,Wells Goodfellow,5896,,5896,,2 story 2 unit brick,Residential,C,C. B. 4992 LOTUS31 FT 8 IN X115 FT 2 3/4 INMOUNT CABANY ADDNLOT W-39 E-40,Building,,2,,,,3586
49909260000,1517,,GOODFELLOW,BLVD,,1517   GOODFELLOW BLVD ,13,50,Wells Goodfellow,1517,,1517,,,Vacant Lot,C,C. B. 4990 GOODFELLOW AVE60 FT X 72 FT 7 INMT AUBURN ADDNLOT S-21SE-22,Lot,,0,,,,4462
49929040000,5890,,LOTUS,AV,,5890   LOTUS AV ,13,50,Wells Goodfellow,5890,,5890,,2 story 2 unit brick,Residential,C,C. B. 4992 LOTUS31 FT 8 1/2 IN / 33.20 X116 FT 1 1/2 IN /115 FT 9 INMOUNT AUBERT ADDNLOT W-38 E-39,Building,,2,,,,3582
49989460000,5963,,COTE BRILLIANTE,AV,,5963   COTE BRILLIANTE AV ,13,50,Wells Goodfellow,5963,,5963,,,Vacant Lot,A,C. B. 4998 COTE BRILLIANTE AVE50 FT X 112 FT 10 INMT AUBURN ADDNLOT E-5 W-6,Lot,,0,,,,5602
52189060000,2916,,PALM,ST,,2916   PALM ST ,11,59,Jeff Vanderlou,2916,,2918,,vacant lot w/ green lien,Vacant Lot,C,C.B.5218 PALM AVE56FT X 154FT 8INLINDELL PARK ADDNBLOCK 9LOTS 4 & E5,Lot,,0,,,,8662
52189070000,2914,,PALM,ST,,2914   PALM ST ,11,59,Jeff Vanderlou,2914,,2914,,vacant lot w/ green lien,Vacant Lot,A,C.B.5218 PALM ST38 FT X 154 FT 8 INLINDELL PK ADDNBLK 9 LOT W-3,Lot,,0,,,,5877
52019190000,5710,,MAFFITT,AV,,5710   MAFFITT AV ,13,50,Wells Goodfellow,5710,,5710,,,Vacant Lot,A,C. B. 5201 MAFFITT AVE25 FT X 105 FTLINCOLN HEIGHTS ADDNBLOCK 3LOT 67,Lot,,0,,,,2626
52019210000,5706,,MAFFITT,AV,,5706   MAFFITT AV ,13,50,Wells Goodfellow,5706,,5706,,,Vacant Lot,A,C.B. 5201 MAFFITT25 FT X 105 FTLINCOLN HTS ADDNBLK 3 LOT 65,Lot,,0,,,,2626
52919060000,4916,,BEACON,AV,,4916   BEACON AV ,13,72,Walnut Park East,4916,,4916,,,Vacant Lot,C,C. B. 5291 BEACON AVE30 FT X 121 FT 6 INWESTFIELD A-DNLOT 47,Lot,,0,,,,3645
52449610000,5703,,ROOSEVELT,PL,,5703   ROOSEVELT PL ,13,50,Wells Goodfellow,5703,,5703,,,Vacant Lot,A,C.B. 5244 ROOSEVELT PL50 FT X 116 FT 7 5/8 INGOODFELLOW PARK ADDNLOTS 19 & 20,Lot,,0,,,,5881
52449620000,5707,,ROOSEVELT,PL,,5707   ROOSEVELT PL ,13,50,Wells Goodfellow,5707,,5707,,,Vacant Lot,A,C.B. 5244 ROOSEVELT PL25 FT X 116 FT 7 5/8 INGOODFELLOW PK ADDNLOT 21,Lot,,0,,,,2940
51259370000,5437,,PLOVER,AV,,5437   PLOVER AV ,13,72,Walnut Park East,5437,,5437,,single family,,,C.B.5125 PLOVER AVE25 FT X 138 FT 6 INWALNUT PARK ADDNBLK 13 LOT S-9,,,,,,,3474
49909250000,5802,,THEODOSIA,AV,,5802   THEODOSIA AV ,13,50,Wells Goodfellow,5802,,5804,,,Vacant Lot,C,C. B. 4990 THEODOSIA72 FT 6 IN X67 FT 4 7 / 8 INMT AUBURN ADDNLOT N-21 NE-22,Lot,,0,,,,4714
52379150000,5700,,LABADIE,AV,,5700   LABADIE AV ,13,50,Wells Goodfellow,5700,,5700,,1 story 1 unit brick,Vacant Lot,A,C. B. 5237 LABADIE35 FT X 112.33 FTMOTOR HTS ADDNBLOCK 2 LOT 23PT VAC WALK,Lot,,,,,,3884
38639045000,5742,,VERNON,AV,,5742   VERNON AV ,10,48,West End,5742,,5742,,,Vacant Lot,C,C B 3863 E & W VERNON AV40 FT X 133 FT 11 INARCADE ADDNLOT E79,Lot,,0,,,,5347
38169515000,1333,,BLACKSTONE,AV,,1333   BLACKSTONE AV ,13,78,Hamilton Heights,1333,,1333,,,Vacant Lot,A,C. B. 3816 W B BLACKSTONE AVE25 FT X 117 FT 1 3/4 INMT GAMBLE ADDNLOT S3,Lot,,0,,,,2928
36829200000,4218,W,ALDINE,AV,,4218  W ALDINE AV ,12,57,The Ville,4218,,4218,,1 story 1 unit brick,Residential,C,C. B. 3682 ALDINE25 FT X 126 FT 9 INELLEARD PLACE ADDNBOUNDARIES N-ALDINE AVE E-NEMETHS-ALLEY W-OLEARY,Building,,1,,,,3195
36949350000,4339,,ST FERDINAND,AV,,4339   ST FERDINAND AV ,12,57,The Ville,4339,,4339,,,Vacant Lot,C,C. B. 3694 ST FERDINAND AVE25 FT X 134 FT 6 INROBERT WASH EST ADDNBLOCK 9 LOT W 7,Lot,,0,,,,3373
37019180000,4412,,COTE BRILLIANTE,AV,,4412   COTE BRILLIANTE AV ,12,57,The Ville,4412,,4412,,,Vacant Lot,C,C. B. 3701 COTE BRILLIANTE21 FT X 132 FTWASH 3RD ADDNLOT W 14,Lot,,0,,,,2747
24879240000,3734,,CARTER,AV,,3734   CARTER AV ,11,67,Fairground Neighborhood,3734,,3734,,,Vacant Lot,A,C. B. 2487 CARTER AVE27 FT 6 IN X 100 FTBRYANS 2ND ADDNBLK 56 LOTS W25 TO 28BD W-BY ALLEY,Lot,,0,,,,2880
24109220000,3949,N,11TH,ST,,3949  N 11TH ST ,14,65,Hyde Park,3949,,3951,,,,,C. B.2410 11TH ST40 FT 0 1/2 IN X 115 FTHOLMES & VALLEAU ADDNBND N-97 FT 3 IN S SL NEWHOUSE AV,,,,,,,4735
24879280000,4253,,JOHN,AV,,4253   JOHN AV ,11,67,Fairground Neighborhood,4253,,4253,,,Vacant Lot,A,C B 2487 JOHN AV50 FT X 107 FT 6 INBRYANS 2NDBLK 56 LOT 29 30,Lot,,0,,,,5431
35669240000,4121,W,PENROSE,ST,,4121  W PENROSE ST ,11,68,O'Fallon,4121,,4121,,1 story 1 unit brick,Residential,A,C. B. 3566 PENROSE ST25 FT X 135 FTGREEN LEA PLACE ADDNBLOCK B LOT 16,Building,,1,,,,3464
37049010000,4452,,ST FERDINAND,AV,,4452   ST FERDINAND AV ,12,57,The Ville,4452,,4452,,,Vacant Lot,C,C B 3704 ST FERDINAND AV29 FT X 130 FT 6 INWASH ESTATE ADDNBLOCK 5 LOT W-6,Lot,Yes,0,,,,3812
35879760000,3943,,SHERMAN,PL,,3943   SHERMAN PL ,11,67,Fairground Neighborhood,3943,,3943,,,Vacant Lot,A,C B 3587 SHERMAN25 FT X 110 FTCLINE & JAMISONS ADDNLOT 91,Lot,,0,,,,2751
33929020000,5206,,EMILY,ST,,5206   EMILY ST ,14,66,College Hill,5206,,5206,,,Vacant Lot,A,C. B. 3392 EMILY30 FT 7 1/2 IN / 45 FT 11 1/2 INX 137 FT 6 IN / 138 FT 2 5/8 IN2ND COLLEGE FARM ADDNBLOCK 2 LOT 22 N-21,Lot,,0,,,,5186
24379075000,4245,N,19TH,ST,,4245  N 19TH ST ,14,65,Hyde Park,4245,,4245,,,Vacant Lot,A,C. B. 2437 N 19TH21 FT 5 IN X 132 FT 7 INBIRCHER ADDNLOT N 16 S 17,Lot,,0,,,,2831
23819120000,2543,N,GRAND,BLVD,,2543  N GRAND BLVD ,11,59,Jeff Vanderlou,2543,,2543,,Demolished 2021,Vacant Lot,,CB 2381-1875 GRAND217.31 FT X 226 FT / 226.58 FTLEMOINES SUBDN & CARPENTERS ADDNLOTS 1 THRU 10 & ADJ PARCEL NORTH INCB 1875,Lot,,0,Yes,,,49301
23829015000,2600,N,SPRING,AV,,2600  N SPRING AV ,11,59,Jeff Vanderlou,2600,,2602,,2 story 1 unit brick,Residential,A,C B 2382 SPRING40 FT X 100 FTPAGE MCPHERSON ADDNBLOCK 3LOT PART SW16,Building,,2,,,1,4222
24879250000,3730,,CARTER,AV,,3730   CARTER AV ,11,67,Fairground Neighborhood,3730,,3730,,,Vacant Lot,A,C. B. 2487 CARTER AVE35 FT X 100 FTBRYANT ADDNLOT PTS 25 TO 28BD E 45 FT-W-JOHN AVE,Lot,,0,,,,3498
37299280000,4244,,EVANS,AV,,4244   EVANS AV ,12,58,Vandeventer,4244,,4244,,,Vacant Lot,A,C.B.3729 EVANS25 FT X 153 FTEVANS PL ADDNBLOCK 4 LOT W-38,Lot,,0,,,,3858
37339070000,4048,,EVANS,AV,,4048   EVANS AV ,12,58,Vandeventer,4048,,4048,,,Vacant Lot,A,C.B.3733 EVANS AVE85 FT X 153 FTEVANS PL ADDNBLOCK 2LOT E 33 & 34,Lot,,0,Yes,,,12977
45139420000,1709,,UNION,BLVD,,1709   UNION BLVD ,12,50,Wells Goodfellow,1709,,1713,,,Vacant Lot,A,C.B. 4513B?2 UNION AVE38 FT 5 3/4 IN X 135 FTPATTONS ADDNLOT N-2 S-3,Lot,,0,,,,5195
45349470000,2833,,BELT,AV,,2833   BELT AV ,13,50,Wells Goodfellow,2833,,2833,,vacant lot w/ green lien,Vacant Lot,A,C.B. 4534 BELT AVE25 FT X 190 FTMT ST EDWARDS 1ST ADDNLOT S-3,Lot,,0,,,,4691
